# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000113396    5  127773706  128469335    326      34  158330       -3.503   -7.9048e-14       -3.503
ENSG00000066583    5  128330444  128549721     91      15  160072      -1.6591    -7.927e-14      -1.6591
ENSG00000145808    5  128695958  129174376    158      22  157561     -0.15039   -7.9242e-14     -0.15039
ENSG00000186367    5  128983772  129202425     87      11  155195    -0.075549   -7.9256e-14    -0.075549
ENSG00000198108    5  129140165  129622327    131      12  156410     -0.10594   -7.9256e-14     -0.10594
ENSG00000169567    5  130394720  130607428     71       7  150756      -2.0742   -7.9048e-14      -2.0742
ENSG00000186687    5  130406503  130641119     82       9  150939      -2.1752   -7.9048e-14      -2.1752
ENSG00000158985    5  130481186  130834140    115      10  150105      -2.4849   -7.9048e-14      -2.4849
ENSG00000158987    5  130659614  131070929     93       6  151452      -1.9047    -7.927e-14      -1.9047
ENSG00000273217    5  130661584  131232676    116       6  152248      -1.9658    -7.927e-14      -1.9658
ENSG00000217128    5  130877407  131232710     63       4  153251      -1.6847    -7.927e-14      -1.6847
ENSG00000164398    5  131042683  131447936    119       9  156509     -0.87321    -7.927e-14     -0.87321
ENSG00000164399    5  131296222  131498897     81       9  158223     -0.35744    -7.927e-14     -0.35744
ENSG00000164400    5  131309483  131511859     82       9  158679     -0.38538    -7.927e-14     -0.38538
ENSG00000072682    5  131427531  131731008    163      15  157822     -0.22092   -7.9242e-14     -0.22092
ENSG00000131435    5  131493364  131709147    122      12  157627     0.060042   -7.9249e-14     0.060042
ENSG00000197208    5  131530136  131779899    162      15  158247     -0.15727   -7.9242e-14     -0.15727
ENSG00000197375    5  131605444  131831306    163      16  159210      -0.3541    -7.927e-14      -0.3541
ENSG00000197536    5  131646328  131911736    160      17  159170     -0.43114    -7.927e-14     -0.43114
ENSG00000125347    5  131717301  131926490    100      16  159558      -0.9888    -7.927e-14      -0.9888
ENSG00000113525    5  131777136  131992530     77      12  159778      -1.0664    -7.927e-14      -1.0664
ENSG00000113522    5  131791711  132080313     98      16  160403      -0.6592    -7.927e-14      -0.6592
ENSG00000169194    5  131891955  132096802     59       8  161074    -0.093054   -7.9256e-14    -0.093054
ENSG00000113520    5  131909678  132118368     63       8  161095     0.023072   -7.9253e-14     0.023072
ENSG00000131437    5  131928320  132173330     72      10  161133     0.078488   -7.9256e-14     0.078488
ENSG00000205089    5  131983137  132189856     60       8  161405      0.23152   -7.9242e-14      0.23152
ENSG00000164402    5  131986509  132242933     84      12  161405     -0.22504   -7.9242e-14     -0.22504
ENSG00000198944    5  132049033  132252488     58       9  161405     -0.45636    -7.927e-14     -0.45636
ENSG00000164403    5  132057833  132266590     55       8  161405     -0.65246    -7.927e-14     -0.65246
ENSG00000164404    5  132096873  132302576     55       8  161405     -0.86453    -7.927e-14     -0.86453
ENSG00000164405    5  132102252  132303723     54       8  161405     -0.88527    -7.927e-14     -0.88527
ENSG00000164406    5  132108014  132310738     53       8  161405     -0.99811    -7.927e-14     -0.99811
ENSG00000072364    5  132111071  132399326     72      11  161405     -0.30744    -7.927e-14     -0.30744
ENSG00000155329    5  132232677  132462296     49       7  161375      0.81928    -7.927e-14      0.81928
ENSG00000170606    5  132287654  132542141     73      13  161385      0.85009    -7.927e-14      0.85009
ENSG00000053108    5  132432147  133048255    374      77  159452       0.4338    -7.927e-14       0.4338
ENSG00000113583    5  133191201  133404478     97      26  161363       -2.811   -7.9048e-14       -2.811
ENSG00000213585    5  133207606  133440824    106      29  161088      -1.0442    -7.927e-14      -1.0442
ENSG00000081059    5  133350402  133587556     89      16  161074    -0.016974   -7.9253e-14    -0.016974
ENSG00000113558    5  133384633  133612729     82      13  161046    -0.034098   -7.9249e-14    -0.034098
ENSG00000272772    5  133402861  133661762     77      11  161022     0.013635   -7.9253e-14     0.013635
ENSG00000113575    5  133430025  133661833     56       7  161405     -0.20222   -7.9242e-14     -0.20222
ENSG00000006837    5  133441305  133806738     88       8  161405     -0.67243    -7.927e-14     -0.67243
ENSG00000119048    5  133606870  133827683     50       6  161310     -0.85204    -7.927e-14     -0.85204
ENSG00000237190    5  133637778  133847589     55       8  161319     -0.78823    -7.927e-14     -0.78823
ENSG00000043143    5  133760003  134018918     73      19  161238      0.89009    -7.927e-14      0.89009
ENSG00000152700    5  133836834  134084961     51      12  160655       1.3464    -7.927e-14       1.3464
ENSG00000113615    5  133884479  134163513     45      10  159350       1.7141    -7.927e-14       1.7141
ENSG00000164615    5  133974191  134187847     22       5  155937       1.6983    -7.927e-14       1.6983
ENSG00000145833    5  133994469  134290823     53      10  152612      0.97701    -7.927e-14      0.97701
ENSG00000181904    5  134081370  134295427     51      10  151856      0.61704    -7.927e-14      0.61704
ENSG00000113621    5  134109493  134337215     52      10  151477      0.39327    -7.927e-14      0.39327
ENSG00000132570    5  134140596  134443649     97      21  153113     -0.49792    -7.927e-14     -0.49792
ENSG00000152705    5  134203596  134447392     89      19  152842      -1.1609    -7.927e-14      -1.1609
ENSG00000069011    5  134263425  134470503     84      20  153747      -1.5714    -7.927e-14      -1.5714
ENSG00000224186    5  134268970  134791744    234      57  157500     -0.60463    -7.927e-14     -0.60463
ENSG00000113648    5  134569590  134835604    148      31  160233     -0.47061    -7.927e-14     -0.47061
ENSG00000251380    5  134679905  134883038    103      19  160142     -0.99128    -7.927e-14     -0.99128
ENSG00000255833    5  134679908  134888089    104      19  160154      -1.0036    -7.927e-14      -1.0036
ENSG00000181965    5  134769991  134971639    115      22  160003      -1.4707    -7.927e-14      -1.4707
ENSG00000145824    5  134806373  135014969    107      21  158281      0.53042    -7.927e-14      0.53042
ENSG00000145832    5  135070338  135324326    135      23  155287      0.54523    -7.927e-14      0.54523
ENSG00000145839    5  135127935  135331516    125      23  154798      0.21765   -7.9242e-14      0.21765
ENSG00000145826    5  135157968  135390723    144      29  154805     -0.12014   -7.9256e-14     -0.12014
ENSG00000120708    5  135264584  135499507    136      21  158380       -2.069   -7.9048e-14       -2.069
ENSG00000113658    5  135368534  135624435    115      12  158742      -1.7056    -7.927e-14      -1.7056
ENSG00000069018    5  135448999  135832730    132      16  160557     -0.48831    -7.927e-14     -0.48831
ENSG00000152377    5  136210987  137034068    420      60  159292      0.73201    -7.927e-14      0.73201
ENSG00000146021    5  136853189  137171779    102      18  158911      0.88594    -7.927e-14      0.88594
ENSG00000177733    5  136987075  137190039     41       6  157179       1.5286    -7.927e-14       1.5286
ENSG00000120729    5  137103480  137323540     45       5  159393        1.094    -7.927e-14        1.094
ENSG00000078795    5  137123657  137378436     56       6  159262      0.91363    -7.927e-14      0.91363
ENSG00000031003    5  137173649  137487650     87       8  159043      0.56208    -7.927e-14      0.56208
ENSG00000061492    5  137319581  137528054     57       7  158553      0.25104    -7.927e-14      0.25104
ENSG00000112981    5  137350866  137575132     58       7  158578     0.085213   -7.9256e-14     0.085213
ENSG00000112983    5  137375455  137614675     62       7  158219       0.1927   -7.9242e-14       0.1927
ENSG00000112984    5  137414408  137623404     55       7  157814      0.22442   -7.9242e-14      0.22442
ENSG00000094880    5  137423339  137649032     57       7  158106     -0.16027   -7.9242e-14     -0.16027
ENSG00000146013    5  137488068  137710360     57       8  158969       2.0649   -7.9048e-14       2.0649
ENSG00000158402    5  137520954  137774044     71       9  159254       3.1975   -7.9048e-14       3.1975
ENSG00000120709    5  137567624  137785416     69       9  159846       3.9684   -7.9048e-14       3.9684
ENSG00000120733    5  137588285  137872717     96      13  158457       5.2403   -7.9048e-14       5.2403
ENSG00000132563    5  137674706  137882658     75      10  158344       5.6679   -7.9048e-14       5.6679
ENSG00000120738    5  137701179  137905004     76      11  157801       5.8821   -7.9048e-14       5.8821
ENSG00000120705    5  137741784  137978989     83      12  157210       6.0047   -7.9048e-14       6.0047
ENSG00000113013    5  137790571  138011133     67      10  156312       5.7803   -7.9048e-14       5.7803
ENSG00000044115    5  137846656  138370723    130       8  158314        2.202   -7.9048e-14        2.202
ENSG00000146006    5  138104612  138311057     45       1  158003      0.27121    -7.927e-14      0.27121
ENSG00000120725    5  138182409  138729246    136       8  159039     -0.52415    -7.927e-14     -0.52415
ENSG00000015479    5  138509441  138767360     44       4  161110      -1.2467    -7.927e-14      -1.2467
ENSG00000120727    5  138577276  138805406     39       3  161072     -0.86916    -7.927e-14     -0.86916
ENSG00000170482    5  138602885  138820242     37       3  161200     -0.90814    -7.927e-14     -0.90814
ENSG00000170476    5  138623169  138825770     32       3  161168     -0.82883    -7.927e-14     -0.82883
ENSG00000228672    5  138627635  138830885     32       3  161168     -0.82883    -7.927e-14     -0.82883
ENSG00000170469    5  138632252  138839777     30       3  161152     -0.76658    -7.927e-14     -0.76658
ENSG00000170464    5  138644279  138880180     35       4  161188     -0.32268    -7.927e-14     -0.32268
ENSG00000249751    5  138684245  138942328     33       4  161175      0.31993    -7.927e-14      0.31993
ENSG00000269071    5  138752108  138952506     23       4  161405       1.2575    -7.927e-14       1.2575
ENSG00000184584    5  138755119  138962520     22       4  161405       1.3554    -7.927e-14       1.3554
ENSG00000131508    5  138806016  139108018     49       8  161405       4.0398   -7.9048e-14       4.0398
ENSG00000171604    5  138926884  139163467     58      10  160744       3.8999   -7.9048e-14       3.8999
ENSG00000146005    5  139075406  139324051     69      18  160571       1.3068    -7.927e-14       1.3068
ENSG00000158458    5  139126364  139522884    123      29  160739       2.4244   -7.9048e-14       2.4244
ENSG00000185129    5  139387362  139596321     57      12  161034       3.0244   -7.9048e-14       3.0244
ENSG00000182700    5  139405521  139608391     45       9  160935         2.76   -7.9048e-14         2.76
ENSG00000120306    5  139454227  139761637     80      11  160490        2.148   -7.9048e-14        2.148
ENSG00000113068    5  139524624  139782706     67       9  160384       1.8234    -7.927e-14       1.8234
ENSG00000113070    5  139612428  139826216     55       9  158679       2.1804   -7.9048e-14       2.1804
ENSG00000113073    5  139639787  139854728     47       8  158215       2.0194   -7.9048e-14       2.0194
ENSG00000131503    5  139681399  140029163     88      10  158413       2.4911   -7.9048e-14       2.4911
ENSG00000254996    5  139681493  140029154     88      10  158413       2.4911   -7.9048e-14       2.4911
ENSG00000213523    5  139816925  140037895     56       6  158614       3.0852   -7.9048e-14       3.0852
ENSG00000243056    5  139827251  140029163     50       6  159138       2.8189   -7.9048e-14       2.8189
ENSG00000113108    5  139837853  140073337     71       7  159809       3.5913   -7.9048e-14       3.5913
ENSG00000176087    5  139844041  140048688     60       7  159516       3.4248   -7.9048e-14       3.4248
ENSG00000170458    5  139911313  140113286     73       7  160841        3.905   -7.9048e-14        3.905
ENSG00000131495    5  139918325  140127370     78       7  160419       3.9396   -7.9048e-14       3.9396
ENSG00000113119    5  139919012  140124993     78       7  160419       3.9396   -7.9048e-14       3.9396
ENSG00000113141    5  139926643  140142064     78       7  160419       4.0628   -7.9048e-14       4.0628
