GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000158488    1  158223254  158427343     63      12  155927        1.802     0.035776
ENSG00000186306    1  158268312  158469256     74      13  155794       1.1519      0.12468
ENSG00000180708    1  158289718  158490656     84      13  156062      0.96507      0.16725
ENSG00000173285    1  158335272  158536344     93      10  158150      0.37773      0.35282
ENSG00000198965    1  158349668  158550675     94       9  158870      0.19205      0.42385
ENSG00000197532    1  158416918  158617895     97       7  158883     -0.69427      0.75624
ENSG00000186440    1  158432441  158633394    101       7  158982     -0.70939      0.76096
ENSG00000186400    1  158448709  158649689    101       7  159714      -0.6909      0.75519
ENSG00000198967    1  158476229  158677170     97       9  159396     -0.57007      0.71569
ENSG00000163554    1  158480496  158756488    171      21  159406      -1.3153       0.9058
ENSG00000196171    1  158569369  158770486    133      24  159293      -1.3908      0.91786
ENSG00000203757    1  158586958  158787953    129      25  159227      -1.3378      0.90953
ENSG00000180433    1  158624510  158825681    127      25  159726      -1.4903      0.93193
ENSG00000197403    1  158635466  158836492    125      25  159700      -1.3272      0.90777
ENSG00000188340    1  158646472  158847425    125      26  159700      -1.3431      0.91038
ENSG00000163563    1  158701107  158919296    128      25  159716       -1.374      0.91528
ENSG00000163564    1  158800586  159046844    103      19  159336      0.93595      0.17465
ENSG00000163565    1  158869758  159124945     95      18  157604       1.8147     0.034784
ENSG00000163568    1  158932274  159216886    108      22  158435       3.1614   0.00078495
ENSG00000162706    1  159041399  159273103     85      21  157755        3.919   4.4458e-05
ENSG00000213088    1  159073097  159276290     76      18  158134       3.8389   6.1796e-05
ENSG00000179639    1  159159504  159378014     80      15  158378       2.7739    0.0027697
ENSG00000196266    1  159183460  159384449     66      12  158300       1.9857     0.023531
ENSG00000196184    1  159309512  159510600     81      12  153815       0.8455      0.19892
ENSG00000184155    1  159404793  159605842    100      18  154441       2.1243     0.016822
ENSG00000132703    1  159457615  159658655     94      19  156761       2.2103     0.013544
ENSG00000132693    1  159582079  159784379     95      23  160467       1.6214     0.052463
ENSG00000158716    1  159650722  159852333     90      26  160411       2.0605     0.019674
ENSG00000181036    1  159670301  159886041    105      27  160553       1.6995     0.044617
ENSG00000158714    1  159696540  159907039    109      30  160236       1.1353      0.12812
ENSG00000188004    1  159704264  159925137    119      33  158604      0.88902        0.187
ENSG00000243284    1  159724106  159932447    117      32  158200      0.71164      0.23835
ENSG00000256029    1  159727690  159942843    121      34  157945      0.59996      0.27427
ENSG00000213085    1  159742154  159969953    121      34  157748      0.69316      0.24411
ENSG00000269620    1  159779884  159980159    108      29  157519      0.68355      0.24713
ENSG00000158710    1  159787897  159995522    122      33  157690      0.84147      0.20004
ENSG00000085552    1  159796829  160015386    128      34  157641       1.3268     0.092281
ENSG00000162723    1  159821282  160024044    117      30  157786       1.2957     0.097543
ENSG00000143315    1  159897462  160101783    115      27  157694       2.8556    0.0021478
ENSG00000177807    1  159907257  160140038    134      31  158136       2.8872    0.0019435
ENSG00000162728    1  159951360  160160353    123      28  159787       3.0341    0.0012064
ENSG00000162729    1  159961130  160168733    121      28  159957       3.2199   0.00064114
ENSG00000018625    1  159985549  160213381    112      26  159841       3.4188   0.00031444
ENSG00000132681    1  160021360  160256767     99      22  160284       3.7597   8.5059e-05
ENSG00000143318    1  160060285  160271676     84      22  160084       4.1588   1.5999e-05
ENSG00000162734    1  160075127  160285166     79      20  160000       3.8673    5.503e-05
ENSG00000132716    1  160085505  160354920    104      21  160197       3.7331   9.4583e-05
ENSG00000258465    1  160087254  160354920    103      20  160186       3.7389   9.2412e-05
ENSG00000162735    1  160146602  160356138     66      10  160524        3.593   0.00016347
ENSG00000122218    1  160159063  160413190     81      10  161224       3.7026   0.00010669
ENSG00000162736    1  160213062  160428742     74      10  161207       3.6766    0.0001182
ENSG00000171786    1  160236857  160442638     71      11  161199       3.6547   0.00012873
ENSG00000162738    1  160270376  160498468     80      15  161222       3.6447   0.00013388
ENSG00000162739    1  160354820  160593052     92      18  160761       2.1038     0.017696
ENSG00000066294    1  160410885  160649306     81      15  160673      0.52229      0.30073
ENSG00000117090    1  160477890  160717085     82      17  160410     -0.54332      0.70654
ENSG00000117091    1  160548536  160781641     85      21  160569     -0.58838      0.72186
ENSG00000026751    1  160609037  160824611     76      15  160978   -0.0058825      0.50235
ENSG00000122224    1  160665864  160898051    106      15  160833      0.37464      0.35396
ENSG00000122223    1  160699950  160932692    111      15  160956      0.31093      0.37793
ENSG00000179914    1  160746329  160954960     92      12  161072      0.51204      0.30431
ENSG00000158764    1  160814815  161024589     98      13  161093      0.24205      0.40437
ENSG00000158769    1  160865001  161091138     94      17  160413     -0.52626      0.70064
ENSG00000270149    1  160867747  161108752     99      18  160214     -0.51027      0.69507
ENSG00000215845    1  160907421  161108780     88      16  160093     -0.52797      0.70124
ENSG00000158773    1  160909041  161115767     89      16  160108     -0.46908      0.68049
ENSG00000186517    1  160916736  161139760     96      17  159586     -0.30826      0.62106
ENSG00000268154    1  160935655  161135943     78      14  159545     -0.11289      0.54494
ENSG00000143217    1  160940785  161159389     88      16  158827      0.13826      0.44502
ENSG00000162755    1  160968151  161170136     84      16  158705       0.5192      0.30181
ENSG00000143256    1  160970346  161187901     93      18  158749      0.95223      0.17049
ENSG00000158793    1  160987876  161195235     94      19  158495        1.076      0.14096
ENSG00000158796    1  160990764  161202478     97      19  158585       1.1062      0.13433
ENSG00000143222    1  161022566  161228646     96      19  158192       1.1642      0.12217
ENSG00000143258    1  161029240  161235513    104      21  158302       1.0946      0.13684
ENSG00000143224    1  161036200  161247803    111      23  157894       1.1596       0.1231
ENSG00000158850    1  161041100  161247287    107      22  158090       1.2077      0.11357
ENSG00000158859    1  161054098  161268846    105      21  157999       1.2431      0.10691
ENSG00000158864    1  161066894  161284185    108      22  158054       1.2109      0.11298
ENSG00000158869    1  161085024  161290489     98      22  158010        1.172      0.12059
ENSG00000268387    1  161090160  161292296     99      23  158045       1.1639      0.12223
ENSG00000158874    1  161092082  161293421    100      23  158078       1.1534      0.12437
ENSG00000158882    1  161095793  161300408     99      23  157832       1.1864      0.11774
ENSG00000143257    1  161099456  161308092     99      23  157832       1.1665      0.12171
ENSG00000248485    1  161128517  161355240    110      24  158149      0.95864      0.16887
ENSG00000158887    1  161174525  161379762     95      21  158212      0.46862      0.31967
ENSG00000143252    1  161184047  161432984     95      21  157333       0.0687      0.47261
ENSG00000188931    1  161234521  161437664     59      12  156232     -0.24155      0.59544
ENSG00000143226    1  161375220  161593803     26       6  153591       2.3004     0.010714
ENSG00000173110    1  161394036  161596681     24       6  154184        2.371    0.0088702
ENSG00000203747    1  161411549  161700917     75      17  158474       0.9626      0.16787
ENSG00000072694    1  161451101  161748444    114      26  158774      0.50336      0.30735
ENSG00000162747    1  161492986  161701753     57      12  159644      -1.4875      0.93156
ENSG00000132185    1  161576762  161784142    102      21  159638      -1.3061      0.90423
ENSG00000162746    1  161591353  161797933    106      22  159705      -1.3179      0.90623
ENSG00000081721    1  161619548  161827028    115      23  159649      -1.3322       0.9086
ENSG00000118217    1  161636084  162033860    235      40  160072      -1.1225      0.86918
ENSG00000162745    1  161852982  162093644    150      27  159986     -0.25413       0.6003
ENSG00000198929    1  161939564  162453321    347      52  159203      -0.3196      0.62536
ENSG00000254706    1  162235197  162451905    141      36  159530     -0.26641      0.60504
ENSG00000239887    1  162236698  162456600    140      36  159516     -0.27146      0.60698
ENSG00000171722    1  162242993  162446660    138      36  159489     -0.26349      0.60392
ENSG00000198574    1  162265056  162481928    127      33  159777     -0.11273      0.54488
ENSG00000152332    1  162367041  162599419     74      16  160858      0.68228      0.24753
ENSG00000117143    1  162431323  162669627     93      19  159475      0.67773      0.24897
ENSG00000162733    1  162501163  162857190    174      34  159210      0.39945      0.34478
ENSG00000132196    1  162660492  162882607    141      28  159722     0.068997       0.4725
ENSG00000185860    1  162694248  162938605    177      34  159983        1.756     0.039545
ENSG00000117152    1  162938565  163146592    103      21  161184       2.7131    0.0033332
