# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000144619    3    2040497    3199645    839     182  386862      0.17455   -3.4694e-15      0.17455
ENSG00000091181    3    3011233    3268297    200      57  384528       1.0147   -3.5527e-15       1.0147
ENSG00000072756    3    3068600    3292563    173      50  385332      0.53126   -3.4417e-15      0.53126
ENSG00000113851    3    3090676    3321394    159      46  385830     -0.42636   -3.4417e-15     -0.42636
ENSG00000144455    3    3642498    4608965    580      88  387431     -0.65971   -3.4417e-15     -0.65971
ENSG00000175928    3    3741121    3989387    165      30  394453     -0.34264   -3.4417e-15     -0.34264
ENSG00000170364    3    4244988    4459251    123      22  393498     -0.88476   -3.4417e-15     -0.88476
ENSG00000150995    3    4435032    4989524    359      76  384948     -0.77097   -3.4417e-15     -0.77097
ENSG00000235978    3    4755978    5028977    174      50  383701   -0.0060371   -3.4634e-15   -0.0060371
ENSG00000134107    3    4920801    5127008    106      34  380433    -0.029201   -3.4625e-15    -0.029201
ENSG00000134108    3    5063905    5322596    115      33  378609      0.63523   -3.4417e-15      0.63523
ENSG00000268509    3    5129227    5329982     85      22  378558      0.71408   -3.4417e-15      0.71408
ENSG00000134109    3    5129331    5361642    111      29  378604      0.72002   -3.4417e-15      0.72002
ENSG00000196277    3    6711688    7883215    717     133  404466       0.3879   -3.4417e-15       0.3879
ENSG00000071282    3    8443393    8709805    188      35  416436      -1.1862   -3.5527e-15      -1.1862
ENSG00000125046    3    8561086    8886726    234      69  408415     -0.92136   -3.4417e-15     -0.92136
ENSG00000182533    3    8675486    8983492    231      42  434379      0.44187   -3.4417e-15      0.44187
ENSG00000180914    3    8692094    8911314    165      45  423230      0.21685   -3.4694e-15      0.21685
ENSG00000070950    3    8717088    9105457    298      45  428708      0.55949   -3.4417e-15      0.55949
ENSG00000196220    3    8922275    9504737    366      72  400166       1.5633   -3.5527e-15       1.5633
ENSG00000134077    3    9304526    9528475     97      22  394423       2.2301   -3.5527e-15       2.2301
ENSG00000168137    3    9339299    9620924    112      24  390421       1.8646   -3.5527e-15       1.8646
ENSG00000156959    3    9443481    9695486     68      16  396857       1.6237   -3.5527e-15       1.6237
ENSG00000163719    3    9591117    9844077     81      22  419695     -0.52134   -3.4417e-15     -0.52134
ENSG00000144550    3    9645491    9871592     81      18  438743     -0.65092   -3.4417e-15     -0.65092
ENSG00000156983    3    9673413    9889702     85      17  449375     -0.84659   -3.4417e-15     -0.84659
ENSG00000114026    3    9691628    9929903     97      21  454574      -1.1249   -3.5527e-15      -1.1249
ENSG00000134072    3    9699026    9911676     90      19  452384     -0.97641   -3.4417e-15     -0.97641
ENSG00000171148    3    9721544    9934695     96      21  458613      -1.2373   -3.5527e-15      -1.2373
ENSG00000241553    3    9734179    9949410    100      22  464658      -1.4405   -3.5527e-15      -1.4405
ENSG00000250151    3    9734766    9977085    115      24  467015      -1.2242   -3.5527e-15      -1.2242
ENSG00000214021    3    9749770    9996822    110      22  475753      -1.3595   -3.5527e-15      -1.3595
ENSG00000156990    3    9779533    9986286     99      19  480122      -1.2009   -3.5527e-15      -1.2009
ENSG00000187288    3    9808398   10021938     99      19  482222      -1.5457   -3.5527e-15      -1.5457
ENSG00000171135    3    9832238   10036033     92      18  482366       -1.483   -3.5527e-15       -1.483
ENSG00000163701    3    9844296   10058086     95      17  482377      -1.5489   -3.5527e-15      -1.5489
ENSG00000163702    3    9858758   10075314     95      15  482377      -1.5158   -3.5527e-15      -1.5158
ENSG00000163703    3    9875506   10087097     90      12  482486      -1.3136   -3.5527e-15      -1.3136
ENSG00000163704    3    9887226   10094078     85      10  482472      -1.1933   -3.5527e-15      -1.1933
ENSG00000125037    3    9904221   10152800    101       9  482347      -1.2011   -3.5527e-15      -1.2011
ENSG00000144554    3    9968098   10243614    113       9  481377      -0.4872   -3.4417e-15      -0.4872
ENSG00000163705    3   10023001   10249915     93       8  481087      -0.3227   -3.4417e-15      -0.3227
ENSG00000254999    3   10057276   10268874     93      11  481087     -0.30438   -3.4417e-15     -0.30438
ENSG00000134086    3   10082692   10293904     99      14  481186     -0.46693   -3.4417e-15     -0.46693
ENSG00000134070    3   10106549   10385427    149      25  480006      -0.1365   -3.4694e-15      -0.1365
ENSG00000157014    3   10189707   10422902    142      26  474184     -0.19879   -3.4694e-15     -0.19879
ENSG00000272410    3   10191056   10427480    146      27  470576     -0.37982   -3.4417e-15     -0.37982
ENSG00000157017    3   10227359   10434631    133      23  468331     -0.65004   -3.4417e-15     -0.65004
ENSG00000157020    3   10234815   10462862    167      27  456287      -0.9806   -3.4417e-15      -0.9806
ENSG00000157087    3   10265707   10849716    390      81  426834     -0.40662   -3.4417e-15     -0.40662
ENSG00000132164    3   10757885   11082419    224      53  424583     -0.68402   -3.4417e-15     -0.68402
ENSG00000157103    3   10934410   11180933    164      47  412798     -0.53706   -3.4417e-15     -0.53706
ENSG00000196639    3   11078779   11405243    109      23  414326     0.097996   -3.4694e-15     0.097996
ENSG00000197548    3   11213995   11699139    193      24  441106    -0.030973   -3.4625e-15    -0.030973
ENSG00000144560    3   11497544   11862220    182      41  416162      -1.2603   -3.5527e-15      -1.2603
ENSG00000144559    3   11731916   11988393    130      38  383662      0.36653   -3.4417e-15      0.36653
ENSG00000157150    3   12094551   12300851     66      11  394703     -0.46952   -3.4417e-15     -0.46952
ENSG00000132170    3   12228867   12575855    207      29  421238     -0.81245   -3.4417e-15     -0.81245
ENSG00000154743    3   12425931   12681122    137      23  412148     0.011867   -3.4642e-15     0.011867
ENSG00000225526    3   12456433   12702558    118      20  417866      0.22653   -3.4694e-15      0.22653
ENSG00000075975    3   12498513   12725212     91      13  419966     -0.14042   -3.4694e-15     -0.14042
ENSG00000132155    3   12525100   12805725    104      17  425231     -0.25866   -3.4417e-15     -0.25866
ENSG00000088726    3   12675024   12910956     81      17  461151      -2.6761   -3.5527e-15      -2.6761
ENSG00000144712    3   12737971   13013415    112      23  453071      -2.8092   -3.5527e-15      -2.8092
ENSG00000144713    3   12775984   12983087     90      18  465463      -3.3311   -3.5527e-15      -3.3311
ENSG00000144711    3   12838719   13214617    202      49  407399      -2.5257   -3.5527e-15      -2.5257
ENSG00000132182    3   13257737   13561809    145      22  452601       1.0513   -3.5527e-15       1.0513
ENSG00000163517    3   13421224   13647916    105      25  443455     -0.47034   -3.4417e-15     -0.47034
ENSG00000163520    3   13473824   13779922    168      45  418956     -0.64689   -3.4417e-15     -0.64689
ENSG00000154764    3   13757755   14021618    105      27  384409      0.18648   -3.4694e-15      0.18648
ENSG00000180438    3   13878756   14224311    101      16  444084      0.50647   -3.4417e-15      0.50647
ENSG00000163528    3   14053580   14266370     87      14  465614      0.33962   -3.4417e-15      0.33962
ENSG00000170876    3   14066440   14285179     98      17  455770      0.40179   -3.4417e-15      0.40179
ENSG00000268279    3   14076717   14289548    102      18  453844      0.45452   -3.4417e-15      0.45452
ENSG00000154767    3   14086647   14320283    112      21  446990      0.55379   -3.4417e-15      0.55379
ENSG00000170860    3   14119858   14342619    113      22  440798      0.51363   -3.4417e-15      0.51363
ENSG00000131389    3   14344076   14630857    205      55  400983      -1.0977   -3.5527e-15      -1.0977
ENSG00000154781    3   14593271   14814166    128      27  447936     -0.12479   -3.4694e-15     -0.12479
ENSG00000131379    3   14616606   14914541    175      40  429328     -0.73497   -3.4417e-15     -0.73497
ENSG00000154783    3   14760469   15075895    170      38  404244     -0.46302   -3.4417e-15     -0.46302
ENSG00000177463    3   14889091   15195107    150      25  406234      -1.2093   -3.5527e-15      -1.2093
ENSG00000131368    3   14983967   15206842     79      11  412586      -1.2382   -3.5527e-15      -1.2382
ENSG00000131381    3   15011580   15240670     90      14  418599     -0.73984   -3.4417e-15     -0.73984
ENSG00000131375    3   15147659   15394425     89      23  437404      0.22791   -3.4694e-15      0.22791
ENSG00000131370    3   15196360   15482875    101      25  453842     -0.10946   -3.4694e-15     -0.10946
ENSG00000206562    3   15322782   15582073    116      20  473589      -1.2911   -3.5527e-15      -1.2911
ENSG00000144597    3   15368862   15584120     97      15  480870      -1.1145   -3.5527e-15      -1.1145
ENSG00000206561    3   15391640   15663258    103      16  479879      -1.6128   -3.5527e-15      -1.6128
ENSG00000131373    3   15502211   15743338     87      15  478499     -0.79362   -3.4417e-15     -0.79362
ENSG00000169814    3   15542848   15787329     73       9  477918     -0.42573   -3.4417e-15     -0.42573
ENSG00000206560    3   15608743   16001278    116      10  454474     -0.64993   -3.4417e-15     -0.64993
ENSG00000131386    3   16116156   16373499    150      34  447936     0.008952   -3.4642e-15     0.008952
ENSG00000154813    3   16199485   16406479    118      23  471674     -0.44575   -3.4417e-15     -0.44575
ENSG00000154814    3   16206706   16491806    172      37  465545     -0.93766   -3.4417e-15     -0.93766
ENSG00000131378    3   16255081   16655533    221      46  433677      -1.8635   -3.5527e-15      -1.8635
ENSG00000092345    3   16528299   16811813    155      35  378285     -0.84938   -3.4417e-15     -0.84938
ENSG00000154822    3   16744159   17232086    203      32  438683     -0.53356   -3.4417e-15     -0.53356
ENSG00000131374    3   17098654   18586309    413      47  441258       1.2186   -3.5527e-15       1.2186
ENSG00000182568    3   18286879   18587080    102      22  410446      0.72521   -3.4417e-15      0.72521
ENSG00000183960    3   19089946   19677138    127      21  410248     -0.70926   -3.4417e-15     -0.70926
ENSG00000163576    3   19820964   20088517     99      17  460002      -2.0996   -3.5527e-15      -2.0996
ENSG00000144566    3   19888571   20126667    105      22  453057      -1.3671   -3.5527e-15      -1.3671
ENSG00000183977    3   19921453   20153822    115      25  446450      -1.0209   -3.5527e-15      -1.0209
ENSG00000114166    3   19981515   20295896    165      28  436731     -0.11208   -3.4694e-15     -0.11208
ENSG00000129810    3   20102085   20327784    124      19  432182      0.24453   -3.4694e-15      0.24453
ENSG00000151789    3   21359915   22514812    800     148  391216     -0.41919   -3.4417e-15     -0.41919
ENSG00000182247    3   23144511   23733284    218      25  388310      0.87141   -3.4417e-15      0.87141
ENSG00000170142    3   23747394   24032807    113      19  406276     -0.77668   -3.4417e-15     -0.77668
ENSG00000197885    3   23833151   24088082     96      12  411280     -0.40901   -3.4417e-15     -0.40901
ENSG00000174748    3   23858036   24065183     83      10  415121     -0.39007   -3.4417e-15     -0.39007
ENSG00000174738    3   23886751   24122109     84      11  405936      0.11056   -3.4694e-15      0.11056
ENSG00000151090    3   24058651   24636773    308      68  388713       2.1643   -3.5527e-15       2.1643
ENSG00000077092    3   25115823   25739423    370      62  390621      0.27186   -3.4417e-15      0.27186
ENSG00000077097    3   25539475   25806398    135      25  398283      0.69529   -3.4417e-15      0.69529
ENSG00000151092    3   25660435   25931530     86       8  432856      0.26487   -3.4417e-15      0.26487
ENSG00000151093    3   25724408   25936025     64       4  451715     -0.43725   -3.4417e-15     -0.43725
ENSG00000230891    3   25800024   26015191     74      10  420780     -0.68062   -3.4417e-15     -0.68062
ENSG00000179796    3   26564297   26852267    140      24  395478     -0.35777   -3.4417e-15     -0.35777
ENSG00000163491    3   27051576   27510951    156      18  457950      0.25762   -3.4417e-15      0.25762
ENSG00000033867    3   27314214   27625911    112      19  464755     -0.17698   -3.4694e-15     -0.17698
ENSG00000163508    3   27657440   27864206     91      21  401726          1.9   -3.5527e-15          1.9
ENSG00000187118    3   28183075   28466633     67       9  380607       1.1666   -3.5527e-15       1.1666
ENSG00000163512    3   28256494   28490618     62       7  387194       1.0424   -3.5527e-15       1.0424
ENSG00000206559    3   28290637   28679613    107      12  417857      0.95735   -3.4417e-15      0.95735
